,leiden_labels,desc_labels,ctec_db_labels
6429,8,7,9
6430,8,7,9
6431,1,1,0
6432,1,0,0
6433,1,1,0
6434,1,1,0
6435,0,2,0
6436,8,7,9
6437,1,0,0
6438,1,1,0
6439,1,0,0
6440,1,0,0
6441,8,7,9
6442,2,1,0
6443,1,1,0
6444,2,0,0
6445,1,1,0
6446,1,2,0
6447,0,0,0
6448,1,0,0
6449,1,0,0
6450,1,0,0
6451,1,1,0
6452,1,2,0
6453,1,0,0
6454,8,7,9
6455,1,1,0
6456,1,0,0
6457,1,1,0
6458,1,2,0
6459,1,1,0
6460,1,1,0
6461,1,1,0
6462,1,3,7
6463,1,1,0
6464,1,2,0
6465,0,2,0
6466,1,1,0
6467,1,0,0
6468,1,2,0
6469,1,3,7
6470,2,3,7
6471,1,2,0
6472,1,1,0
6473,1,1,0
6474,2,0,0
6475,8,7,9
6476,1,0,0
6477,1,1,0
6478,1,2,0
6479,1,1,0
6480,1,1,0
6481,2,1,0
6482,1,0,0
6483,0,1,0
6484,2,2,0
6485,8,7,9
6486,1,0,0
6487,12,12,2
6488,1,1,0
6489,1,1,0
6490,8,7,9
6491,1,1,0
6492,12,12,2
6493,12,12,2
6494,12,12,2
6495,12,12,2
6496,12,12,2
6497,12,12,2
6498,12,12,2
6499,12,12,2
6500,12,12,2
6501,12,12,2
6502,12,12,2
6503,12,12,2
6504,12,12,2
6505,12,12,2
6506,12,12,2
6507,12,12,2
6508,12,12,2
6509,12,12,2
6510,12,12,2
6511,12,12,2
6512,12,12,2
6513,12,12,2
6514,12,12,2
6515,12,12,2
6516,12,12,2
6517,12,12,2
6518,12,12,2
6519,12,12,2
6520,12,12,2
6521,12,12,2
6522,12,12,2
6523,12,12,2
6524,12,12,2
6525,12,12,2
6526,12,12,2
6527,12,12,2
6528,12,12,2
6529,12,12,2
6530,12,12,2
6531,12,12,2
6532,12,12,2
6533,12,12,2
6534,12,12,2
6535,12,12,2
6536,12,12,2
6537,12,12,2
6538,12,12,2
6539,12,12,2
6540,12,12,2
6541,12,12,2
6542,12,12,2
6543,12,12,2
6544,12,12,2
6545,12,12,2
6546,12,12,2
6547,12,12,2
6548,12,12,2
6549,12,12,2
6550,12,12,2
6551,12,12,2
6552,12,12,2
6553,12,12,2
6554,12,12,2
6555,12,12,2
6556,12,12,2
6557,12,12,2
6558,12,12,2
6559,12,12,2
6560,12,12,2
6561,2,0,0
6562,12,12,2
6563,12,12,2
6564,12,12,2
6565,12,12,2
6566,12,12,2
6567,12,12,2
6568,12,12,2
6569,12,12,2
6571,12,12,2
6572,12,12,2
6573,12,12,2
6574,12,12,2
6575,12,12,2
6576,12,12,2
6577,12,12,2
6578,12,12,2
6579,12,12,2
6580,12,12,2
6581,12,12,2
6582,12,12,2
6583,12,12,2
6584,12,12,2
6585,12,12,2
6586,12,12,2
6587,12,12,2
6588,12,12,2
6589,12,12,2
6590,12,12,2
6591,12,12,2
6592,12,12,2
6593,12,12,2
6594,12,12,2
6595,12,12,2
6596,12,12,2
6597,12,12,2
6598,12,12,2
6599,12,12,2
6600,12,12,2
6601,12,12,2
6602,12,12,2
6603,12,12,2
6605,12,12,2
6606,12,12,2
6607,12,12,2
6608,12,12,2
6609,12,12,2
6610,12,12,2
6611,2,12,2
6612,12,12,2
6614,12,12,2
6615,12,12,2
6616,12,12,2
6618,12,12,2
6619,12,12,2
6620,12,12,2
6621,12,12,2
6622,12,12,2
6623,12,12,2
6624,12,12,2
6625,12,12,2
6626,12,12,2
6628,12,12,2
6629,12,12,2
6630,12,12,2
6631,12,12,2
6632,12,12,2
6633,2,5,6
6634,12,12,2
6635,12,12,2
6636,12,12,2
6637,12,12,2
6638,12,12,2
6639,12,12,2
6640,12,12,2
6641,12,12,2
6642,12,12,2
6643,12,12,2
6644,12,12,2
6645,12,12,2
6646,12,12,2
6647,12,12,2
6648,12,12,2
6649,12,12,2
6650,12,12,2
6651,12,12,2
6652,12,12,2
6653,12,12,2
6654,12,12,2
6655,12,12,2
6656,12,12,2
6657,12,12,2
6658,12,12,2
6659,12,12,2
6660,12,12,2
6661,12,12,2
6662,12,12,2
6663,12,12,2
6664,12,12,2
6665,12,12,2
6666,12,12,2
6667,12,12,2
6668,12,12,2
6669,12,12,2
6670,12,12,2
6671,12,12,2
6672,12,12,2
6673,12,12,2
6674,6,1,0
6675,2,2,0
6676,1,1,0
6677,12,1,0
6678,1,2,0
6679,2,1,0
6680,1,2,0
6681,1,0,0
6682,1,2,0
6683,1,2,0
6684,6,5,6
6685,8,7,9
6686,6,2,0
6687,1,2,0
6688,0,2,0
6689,2,2,0
6690,1,2,0
6691,1,1,0
6692,1,2,0
6693,1,3,7
6694,1,2,0
6695,1,1,0
6696,6,2,0
6697,1,1,0
6698,1,2,0
6699,1,2,0
6700,1,2,0
6701,0,2,0
6702,1,2,0
6703,11,1,0
6704,2,2,0
6705,1,2,0
6706,1,1,0
6707,1,0,0
6708,5,3,7
6709,1,2,0
6710,1,2,0
6711,1,2,0
6712,1,2,0
6713,1,2,0
6714,1,2,0
6715,1,2,0
6716,1,2,0
6717,1,2,0
6718,12,1,0
6719,1,2,0
6720,14,13,4
6721,10,9,1
6722,1,2,0
6723,2,2,0
6724,0,2,0
6725,1,2,0
6726,2,2,0
6727,1,1,0
6728,2,2,0
6729,1,1,0
6730,9,11,10
6731,1,2,0
6732,0,2,0
6733,1,2,0
6734,1,2,0
6735,0,2,0
6736,12,1,0
6737,1,2,0
6738,4,5,6
6739,1,0,0
6740,1,2,0
6741,1,2,0
6742,1,2,0
6743,11,0,0
6744,3,0,0
6745,1,2,0
6746,2,2,0
6747,1,2,0
6748,6,2,0
6749,1,2,0
6750,1,2,0
6751,1,2,0
6752,1,1,0
6753,1,2,0
6754,1,1,0
6755,1,2,0
6756,2,2,0
6757,5,3,7
6758,1,0,0
6759,0,1,0
6760,10,9,1
6761,1,2,0
6762,1,1,0
6763,7,6,8
6764,1,1,0
6765,1,2,0
6766,5,3,7
6767,0,1,0
6768,2,0,0
6769,1,2,0
6770,0,1,0
6771,1,2,0
6772,1,0,0
6773,1,2,0
6774,1,2,0
6775,2,2,0
6776,1,2,0
6777,1,2,0
6778,1,2,0
6779,1,2,0
6780,1,2,0
6781,1,2,0
6782,2,1,0
6783,1,2,0
6784,1,2,0
6785,2,0,0
6786,2,0,0
6787,1,0,0
6788,0,1,0
6789,0,1,0
6790,9,1,0
6791,11,0,0
6792,1,2,0
6793,1,2,0
6794,1,2,0
6795,1,2,0
6796,1,3,7
6797,1,0,0
6798,8,0,0
6799,1,1,0
6800,0,3,7
6801,1,2,0
6802,1,2,0
6803,2,0,0
6804,1,2,0
6805,1,2,0
6806,1,2,0
6807,1,2,0
6808,1,1,0
6809,1,2,0
6810,1,0,0
6811,1,1,0
6812,1,1,0
6813,1,2,0
6814,1,1,0
6815,1,0,0
6816,1,2,0
6817,1,2,0
6818,1,1,0
6819,1,1,0
6820,2,2,0
6821,0,2,0
6822,1,2,0
6823,1,2,0
6824,1,2,0
6825,2,2,0
6826,2,2,0
6827,1,2,0
6828,1,1,0
6829,0,2,0
6830,1,1,0
6831,1,2,0
6832,1,2,0
6833,1,2,0
6834,2,1,0
6835,1,1,0
6836,1,2,0
6837,1,2,0
6838,1,2,0
6839,2,2,0
6840,1,2,0
6841,1,2,0
6842,2,2,0
6843,0,2,0
6844,1,2,0
6845,1,2,0
6846,4,5,6
6847,1,2,0
6848,0,2,0
6849,1,2,0
6850,2,2,0
6851,1,2,0
6852,1,1,0
6853,1,2,0
6854,1,1,0
6855,1,1,0
6856,1,2,0
6857,1,2,0
6858,1,2,0
6859,1,2,0
6860,1,2,0
6861,1,2,0
6862,2,2,0
6863,1,2,0
6864,2,2,0
6865,0,2,0
6866,1,1,0
6867,6,2,0
6868,1,2,0
6869,1,2,0
6870,5,3,7
6871,6,3,7
6872,1,1,0
6873,1,2,0
6874,1,2,0
6875,11,2,0
6876,1,2,0
6877,1,1,0
6878,1,1,0
6879,1,2,0
6880,1,1,0
6881,1,2,0
6882,1,2,0
6883,1,2,0
6884,3,4,5
6885,2,2,0
6886,1,2,0
6887,1,2,0
6888,2,2,0
6889,1,2,0
6890,1,1,0
6891,1,2,0
6892,1,2,0
6893,2,1,0
6894,1,2,0
6895,2,0,0
6896,1,2,0
6897,1,2,0
6898,0,2,0
6899,2,2,0
6900,1,1,0
6901,1,2,0
6902,1,1,0
6903,1,2,0
6904,1,1,0
6905,1,2,0
6906,6,1,0
6907,0,1,0
6908,1,3,7
6909,1,1,0
6910,3,4,5
6911,1,2,0
6912,2,2,0
6913,0,2,0
6914,1,2,0
6915,7,6,8
6916,1,2,0
6917,1,2,0
6918,1,2,0
6919,1,2,0
6920,0,2,0
6921,1,2,0
6922,6,3,7
6923,1,2,0
6924,1,2,0
6925,1,2,0
6926,1,2,0
6927,6,0,0
6928,0,2,0
6929,1,1,0
6930,8,7,9
6931,0,2,0
6932,1,2,0
6933,2,0,0
6934,1,2,0
6935,2,2,0
6936,7,6,8
6937,0,2,0
6938,1,1,0
6939,1,2,0
6940,1,2,0
6941,1,2,0
6942,1,1,0
6943,1,2,0
6944,1,1,0
6945,0,2,0
6946,0,2,0
6947,1,2,0
6948,1,2,0
6949,0,2,0
6950,1,2,0
6951,1,2,0
6952,2,2,0
6953,1,1,0
6954,1,2,0
6955,13,10,3
6956,1,1,0
6957,1,2,0
6958,1,2,0
6959,1,2,0
6960,1,1,0
6961,0,0,0
6962,1,1,0
6963,0,2,0
6964,1,2,0
6965,1,0,0
6966,2,2,0
6967,1,2,0
6968,1,2,0
6969,1,6,8
6970,1,2,0
6971,1,1,0
6972,1,1,0
6973,1,2,0
6974,1,2,0
6975,1,2,0
6976,1,2,0
6977,1,2,0
6978,1,0,0
6979,1,2,0
6980,2,2,0
6981,1,2,0
6982,0,0,0
6983,2,2,0
6984,1,2,0
6985,0,1,0
6986,1,2,0
6987,1,1,0
6988,1,2,0
6989,1,2,0
6990,1,1,0
6991,1,2,0
6992,1,2,0
6993,1,2,0
6994,1,2,0
6995,1,2,0
6996,6,2,0
6997,6,3,7
6998,1,1,0
6999,13,1,0
7000,2,2,0
7001,0,2,0
7002,7,6,8
7003,1,2,0
7004,1,2,0
7005,1,2,0
7006,1,3,7
7007,8,7,9
7008,1,3,7
7009,1,2,0
7010,1,6,8
7011,1,2,0
7012,1,0,0
7013,2,1,0
7014,0,2,0
7015,1,2,0
7016,1,2,0
7017,1,2,0
7018,2,1,0
7019,1,2,0
7020,1,2,0
7021,1,2,0
7022,0,2,0
7023,5,3,7
7024,1,2,0
7025,1,2,0
7026,1,2,0
7027,1,2,0
7028,1,2,0
7029,12,2,0
7030,1,2,0
7031,0,2,0
7032,1,1,0
7033,1,2,0
7034,1,2,0
7035,7,6,8
7036,1,2,0
7037,1,1,0
7038,1,1,0
7039,1,1,0
7040,5,3,7
7041,1,2,0
7042,1,2,0
7043,2,2,0
7044,10,9,1
7045,1,2,0
7046,0,2,0
7047,1,2,0
7048,2,2,0
7049,1,1,0
7050,1,2,0
7051,1,1,0
7052,1,1,0
7053,1,2,0
7054,1,2,0
7055,1,2,0
7056,2,0,0
7057,1,1,0
7058,7,6,8
7059,1,2,0
7060,0,1,0
7061,0,3,7
7062,0,1,0
7063,0,0,0
7064,6,1,0
7065,0,0,0
7066,1,1,0
7067,0,2,0
7068,0,0,0
7069,13,10,3
7070,0,1,0
7071,0,0,0
7072,0,1,0
7073,0,0,0
7074,0,2,0
7075,11,2,0
7076,11,2,0
7077,2,1,0
7078,0,2,0
7079,0,1,0
7080,11,1,0
7081,0,0,0
7082,0,0,0
7083,2,0,0
7084,0,0,0
7085,0,2,0
7086,0,5,6
7087,10,0,0
7088,0,2,0
7089,0,1,0
7090,7,6,8
7091,0,2,0
7092,0,1,0
7093,0,0,0
7094,0,1,0
7095,1,2,0
7096,1,2,0
7097,14,13,4
7098,0,1,0
7099,0,1,0
7100,0,2,0
7101,2,0,0
7102,6,0,0
7103,0,1,0
7104,10,9,1
7105,0,0,0
7106,0,0,0
7107,6,0,0
7108,0,1,0
7109,0,1,0
7110,0,1,0
7111,0,0,0
7112,0,1,0
7113,14,13,4
7114,0,2,0
7115,1,2,0
7116,3,4,5
7117,2,0,0
7118,0,1,0
7119,0,2,0
7120,0,3,7
7121,0,1,0
7122,1,2,0
7123,0,0,0
7124,0,1,0
7125,0,1,0
7126,0,1,0
7127,0,5,6
7128,7,6,8
7129,0,2,0
7130,0,1,0
7131,0,1,0
7132,0,2,0
7133,1,0,0
7134,0,0,0
7135,0,1,0
7136,0,1,0
7137,0,1,0
7138,0,2,0
7139,0,1,0
7140,13,10,3
7141,0,2,0
7142,0,1,0
7143,11,1,0
7144,1,0,0
7145,1,1,0
7146,0,2,0
7147,8,0,0
7148,11,1,0
7149,2,0,0
7150,0,2,0
7151,0,0,0
7152,0,2,0
7153,0,1,0
7154,0,0,0
7155,0,2,0
7156,0,0,0
7157,0,2,0
7158,0,0,0
7159,0,1,0
7160,0,1,0
7161,1,1,0
7162,1,0,0
7163,0,1,0
7164,0,2,0
7165,1,1,0
7166,0,0,0
7167,0,1,0
7168,0,0,0
7169,1,1,0
7170,1,1,0
7171,0,0,0
7172,1,2,0
7173,0,1,0
7174,0,0,0
7175,0,2,0
7176,1,0,0
7177,0,2,0
7178,0,2,0
7179,0,2,0
7180,2,0,0
7181,0,1,0
7182,0,2,0
7183,11,2,0
7184,0,0,0
7185,0,1,0
7186,1,0,0
7187,0,2,0
7188,11,1,0
7189,0,1,0
7190,1,1,0
7191,0,1,0
7192,0,0,0
7193,0,2,0
7194,0,0,0
7195,2,1,0
7196,1,2,0
7197,0,1,0
7198,0,1,0
7199,0,0,0
7200,11,2,0
7201,2,0,0
7202,0,1,0
7203,6,1,0
7204,1,2,0
7205,0,2,0
7206,3,4,5
7207,0,1,0
7208,11,1,0
7209,2,1,0
7210,1,1,0
7211,0,2,0
7212,0,9,1
7213,0,1,0
7214,2,1,0
7215,0,2,0
7216,0,1,0
7217,0,0,0
7218,2,1,0
7219,0,0,0
7220,0,1,0
7221,0,1,0
7222,0,0,0
7223,2,1,0
7224,0,0,0
7225,0,2,0
7226,8,7,9
7227,12,12,2
7228,1,1,0
7229,0,0,0
7230,0,2,0
7231,0,2,0
7232,0,1,0
7233,0,1,0
7234,0,2,0
7235,6,1,0
7236,0,0,0
7237,0,5,6
7238,0,2,0
7239,0,0,0
7240,0,0,0
7241,0,2,0
7242,0,0,0
7243,12,1,0
7244,8,7,9
7245,0,5,6
7246,11,2,0
7247,0,2,0
7248,0,0,0
7249,11,2,0
7250,0,1,0
7251,1,0,0
7252,0,2,0
7253,6,0,0
7254,0,0,0
7255,0,0,0
7256,0,1,0
7257,0,0,0
7258,0,1,0
7259,1,1,0
7260,11,2,0
7261,11,2,0
7262,1,0,0
7263,1,1,0
7264,0,2,0
7265,0,0,0
7266,1,2,0
7267,1,1,0
7268,11,1,0
7269,11,1,0
7270,0,2,0
7271,0,0,0
7272,0,1,0
7273,0,2,0
7274,0,1,0
7275,0,1,0
7276,0,2,0
7277,0,1,0
7278,11,1,0
7279,3,4,5
7280,1,1,0
7281,1,1,0
7282,0,1,0
7283,0,2,0
7284,0,2,0
7285,1,2,0
7286,8,7,9
7287,0,1,0
7288,2,1,0
7289,1,1,0
7290,1,2,0
7291,0,2,0
7292,0,2,0
7293,0,1,0
7294,0,2,0
7295,1,1,0
7296,11,2,0
7297,1,3,7
7298,0,1,0
7299,13,10,3
7300,13,10,3
7301,13,10,3
7302,13,10,3
7303,13,10,3
7304,13,10,3
7305,13,10,3
7306,13,10,3
7307,13,10,3
7308,13,10,3
7309,13,10,3
7310,13,10,3
7311,13,10,3
7312,13,10,3
7313,13,10,3
7314,13,10,3
7315,13,10,3
7316,13,10,3
7317,13,10,3
7318,13,10,3
7319,13,10,3
7320,13,10,3
7321,13,10,3
7322,13,10,3
7323,13,10,3
7324,13,10,3
7325,13,10,3
7326,15,10,3
7327,13,10,3
7328,13,10,3
7329,13,10,3
7330,13,10,3
7331,13,10,3
7332,13,10,3
7333,13,10,3
7334,15,10,3
7335,13,10,3
7336,13,10,3
7337,13,10,3
7338,13,10,3
7339,13,10,3
7340,13,10,3
7341,15,10,3
7342,13,10,3
7343,13,10,3
7344,13,10,3
7345,8,7,9
7346,13,10,3
7347,13,10,3
7348,13,10,3
7349,13,10,3
7350,13,10,3
7351,13,10,3
7352,13,10,3
7353,13,10,3
7354,13,10,3
7355,13,10,3
7356,12,12,2
7357,13,10,3
7358,13,10,3
7359,13,10,3
7360,13,10,3
7361,13,10,3
7362,13,10,3
7363,13,10,3
7364,13,10,3
7365,13,10,3
7366,13,10,3
7367,13,10,3
7368,13,10,3
7369,13,10,3
7370,13,10,3
7371,13,10,3
7372,13,10,3
7373,13,10,3
7374,13,10,3
7375,13,10,3
7376,13,10,3
7377,13,10,3
7378,13,10,3
7379,13,10,3
7380,13,10,3
7381,13,10,3
7382,13,10,3
7383,13,10,3
7384,13,10,3
7385,13,10,3
7386,13,10,3
7387,13,10,3
7388,13,10,3
7389,13,10,3
7390,13,10,3
7391,13,10,3
7392,13,10,3
7393,13,10,3
7394,13,10,3
7395,13,10,3
7396,13,10,3
7397,13,10,3
7398,13,10,3
7399,13,10,3
7400,13,10,3
7401,13,10,3
7402,13,10,3
7403,13,10,3
7404,13,10,3
7405,13,10,3
7406,13,10,3
7407,13,10,3
7408,13,10,3
7409,13,10,3
7410,13,10,3
7411,13,10,3
7412,13,10,3
7413,13,10,3
7414,13,10,3
7415,13,10,3
7416,13,10,3
7417,13,10,3
7418,7,6,8
7419,7,6,8
7420,7,6,8
7421,7,6,8
7422,7,6,8
7423,7,6,8
7424,7,6,8
7425,7,6,8
7426,7,6,8
7427,7,6,8
7428,7,6,8
7429,7,6,8
7430,7,6,8
7431,7,6,8
7432,7,6,8
7433,7,6,8
7434,7,6,8
7435,10,6,8
7436,7,6,8
7437,7,6,8
7438,7,6,8
7439,7,6,8
7440,10,6,8
7441,7,6,8
7442,7,6,8
7443,7,6,8
7444,7,6,8
7445,7,6,8
7446,4,5,6
7447,7,6,8
7448,7,6,8
7449,7,6,8
7450,7,6,8
7451,7,6,8
7452,7,6,8
7453,9,11,10
7454,7,6,8
7455,7,6,8
7456,7,6,8
7457,7,6,8
7458,7,6,8
7459,7,6,8
7460,7,6,8
7461,7,6,8
7462,10,6,8
7463,7,6,8
7464,7,6,8
7465,8,6,8
7466,7,6,8
7467,7,6,8
7468,7,6,8
7469,7,6,8
7470,7,9,1
7471,7,6,8
7472,7,6,8
7473,7,6,8
7474,7,6,8
7475,7,6,8
7476,7,6,8
7477,7,6,8
7478,7,6,8
7479,7,6,8
7480,7,6,8
7481,7,6,8
7482,7,6,8
7483,7,6,8
7484,7,6,8
7485,7,6,8
7486,7,6,8
7487,7,6,8
7488,7,6,8
7489,7,6,8
7490,7,6,8
7491,7,6,8
7492,7,6,8
7493,7,6,8
7494,7,6,8
7495,7,6,8
7496,7,6,8
7497,7,6,8
7498,10,6,8
7499,7,6,8
7500,7,6,8
7501,7,6,8
7502,7,6,8
7503,7,6,8
7504,7,6,8
7505,7,6,8
7506,7,6,8
7507,10,6,8
7508,7,6,8
7509,7,6,8
7510,7,6,8
7511,7,6,8
7512,7,6,8
7513,7,6,8
7514,7,6,8
7515,7,6,8
7516,7,6,8
7517,7,6,8
7518,7,6,8
7519,7,6,8
7520,7,6,8
7521,7,6,8
7522,7,6,8
7523,7,6,8
7524,7,6,8
7525,7,6,8
7526,7,6,8
7527,7,6,8
7528,7,6,8
7529,7,6,8
7530,7,6,8
7531,7,4,5
7532,7,6,8
7533,7,6,8
7534,7,6,8
7535,7,6,8
7536,8,7,9
7537,7,6,8
7538,7,6,8
7539,8,7,9
7540,7,6,8
7541,7,6,8
7542,7,6,8
7543,7,6,8
7544,7,6,8
7545,7,6,8
7546,7,6,8
7547,7,6,8
7548,7,6,8
7549,10,6,8
7550,7,6,8
7551,7,6,8
7552,7,6,8
7553,7,6,8
7554,15,10,3
7555,8,7,9
7556,15,7,9
7557,15,10,3
7558,15,10,3
7559,8,7,9
7560,8,7,9
7561,15,10,3
7562,15,7,9
7563,15,10,3
7564,15,10,3
7565,15,10,3
7566,15,10,3
7567,15,10,3
7568,15,10,3
7569,15,7,9
7570,15,10,3
7571,15,7,9
7572,15,10,3
7573,15,10,3
7574,15,7,9
7575,15,7,9
7576,15,10,3
7577,15,10,3
7578,15,10,3
7579,15,10,3
7580,15,7,9
7581,15,10,3
7582,15,10,3
7583,15,7,9
7584,15,7,9
7585,15,7,9
7586,8,7,9
7587,15,7,9
7588,8,7,9
7589,15,10,3
7590,15,7,9
7591,15,10,3
7592,15,10,3
7593,15,10,3
7594,15,7,9
7595,15,10,3
7596,15,7,9
7597,8,7,9
7598,15,10,3
7599,15,10,3
7600,5,3,7
7601,5,3,7
7602,1,3,7
7603,5,3,7
7604,5,3,7
7605,5,3,7
7606,5,3,7
7607,5,3,7
7608,5,3,7
7609,5,3,7
7610,5,3,7
7611,5,3,7
7612,5,3,7
7613,5,3,7
7614,5,3,7
7615,5,3,7
7616,5,3,7
7617,5,3,7
7618,5,3,7
7619,5,3,7
7620,1,3,7
7621,5,3,7
7622,5,3,7
7623,5,3,7
7624,5,3,7
7625,5,3,7
7626,5,3,7
7627,5,3,7
7628,5,3,7
7629,5,3,7
7630,5,3,7
7631,5,3,7
7632,5,3,7
7633,5,3,7
7634,5,3,7
7635,5,3,7
7636,5,3,7
7637,5,3,7
7638,5,3,7
7639,5,3,7
7640,5,3,7
7641,5,3,7
7642,5,3,7
7643,5,3,7
7644,5,3,7
7645,5,3,7
7646,5,3,7
7647,5,3,7
7648,5,3,7
7649,12,12,2
7650,5,3,7
7651,5,3,7
7652,5,3,7
7653,5,3,7
7654,5,3,7
7655,5,3,7
7656,5,3,7
7657,5,3,7
7658,5,3,7
7659,5,3,7
7660,5,3,7
7661,5,3,7
7662,5,3,7
7663,6,3,7
7664,3,4,5
7665,5,3,7
7666,5,3,7
7667,5,3,7
7668,5,3,7
7669,5,3,7
7670,5,3,7
7671,3,4,5
7672,5,3,7
7673,5,3,7
7674,1,3,7
7675,5,3,7
7676,5,3,7
7677,5,3,7
7678,5,3,7
7679,5,3,7
7680,5,3,7
7681,5,3,7
7682,5,3,7
7683,5,3,7
7684,5,3,7
7685,5,3,7
7686,5,3,7
7687,5,3,7
7688,5,3,7
7689,5,3,7
7690,5,3,7
7691,5,3,7
7692,5,3,7
7693,5,3,7
7694,5,3,7
7695,5,3,7
7696,5,3,7
7697,5,3,7
7698,2,3,7
7699,9,3,7
7700,5,3,7
7701,5,3,7
7702,5,3,7
7703,5,3,7
7704,5,3,7
7705,5,3,7
7706,5,3,7
7707,5,3,7
7708,5,3,7
7709,5,3,7
7710,1,1,0
7711,1,3,7
7712,5,3,7
7713,1,3,7
7714,4,5,6
7715,5,3,7
7716,5,3,7
7717,5,3,7
7718,1,3,7
7719,5,3,7
7720,5,3,7
7721,5,3,7
7722,5,3,7
7723,5,3,7
7724,5,3,7
7725,5,3,7
7726,5,3,7
7727,5,3,7
7728,5,3,7
7729,5,3,7
7730,5,3,7
7731,5,3,7
7732,5,3,7
7733,5,3,7
7734,5,3,7
7735,5,3,7
7736,5,3,7
7737,5,3,7
7738,5,3,7
7739,5,3,7
7740,5,3,7
7741,5,3,7
7742,5,3,7
7743,5,3,7
7744,5,3,7
7745,5,3,7
7746,5,3,7
7747,5,3,7
7748,5,3,7
7749,8,3,7
7750,5,3,7
7751,5,3,7
7752,5,3,7
7753,5,3,7
7754,5,3,7
7755,5,3,7
7756,2,0,0
7757,14,3,7
7758,5,3,7
7759,5,3,7
7760,5,3,7
7761,5,3,7
7762,5,3,7
7763,5,3,7
7764,5,3,7
7765,5,3,7
7766,5,3,7
7767,5,3,7
7768,1,1,0
7769,5,3,7
7770,5,3,7
7771,5,3,7
7772,5,3,7
7773,5,3,7
7774,5,3,7
7775,5,3,7
7776,5,3,7
7777,5,3,7
7778,5,3,7
7779,5,3,7
7780,5,3,7
7781,5,3,7
7782,5,3,7
7783,5,3,7
7784,5,3,7
7785,5,3,7
7786,5,3,7
7787,1,2,0
7788,5,3,7
7789,5,3,7
7790,5,3,7
7791,5,3,7
7792,5,3,7
7793,5,3,7
7794,5,3,7
7795,5,3,7
7796,5,3,7
7797,5,3,7
7798,5,3,7
7799,5,3,7
7800,5,3,7
7801,5,3,7
7802,5,3,7
7803,5,3,7
7804,5,3,7
7805,9,3,7
7806,5,3,7
7807,5,3,7
7808,5,3,7
7809,5,3,7
7810,5,3,7
7811,5,3,7
7812,3,4,5
7813,5,3,7
7814,5,3,7
7815,5,3,7
7816,5,3,7
7817,5,3,7
7818,5,3,7
7819,5,3,7
7820,5,3,7
7821,5,3,7
7822,5,3,7
7823,5,3,7
7824,5,3,7
7825,5,3,7
7826,5,3,7
7827,5,3,7
7828,5,3,7
7829,5,3,7
7830,5,3,7
7831,5,3,7
7832,5,3,7
7833,1,3,7
7834,5,3,7
7835,5,3,7
7836,5,3,7
7837,5,3,7
7838,5,3,7
7839,5,3,7
7840,5,3,7
7841,5,3,7
7842,5,3,7
7843,5,3,7
7844,5,3,7
7845,5,3,7
7846,5,3,7
7847,3,3,7
7848,5,3,7
7849,5,3,7
7850,14,3,7
7851,5,3,7
7852,5,3,7
7853,11,3,7
7854,5,3,7
7855,5,3,7
7856,5,3,7
7857,1,3,7
7858,3,4,5
7859,5,3,7
7860,5,3,7
7861,5,3,7
7862,5,3,7
7863,5,3,7
7864,13,10,3
7865,5,3,7
7866,8,7,9
7867,5,3,7
7868,5,3,7
7869,5,3,7
7870,5,3,7
7871,5,3,7
7872,5,3,7
7873,5,3,7
7874,5,3,7
7875,5,3,7
7876,5,3,7
7877,5,3,7
7878,5,0,0
7879,5,3,7
7880,5,3,7
7881,5,3,7
7882,5,3,7
7883,1,3,7
7884,5,3,7
7885,5,3,7
7886,5,3,7
7887,5,3,7
7888,5,3,7
7889,5,3,7
7890,5,3,7
7891,5,3,7
7892,5,3,7
7893,5,3,7
7894,5,3,7
7895,5,3,7
7896,5,3,7
7897,5,3,7
7898,5,3,7
7899,5,3,7
7900,5,3,7
7901,5,3,7
7902,5,3,7
7903,1,3,7
7904,5,3,7
7905,5,3,7
7906,5,3,7
7907,1,3,7
7908,8,7,9
7909,8,7,9
7910,8,7,9
7912,8,7,9
7913,8,7,9
7914,8,7,9
7916,8,7,9
7917,8,7,9
7918,8,7,9
7919,8,7,9
7920,8,7,9
7921,8,7,9
7922,8,7,9
7923,8,7,9
7924,8,7,9
7925,8,7,9
7926,8,7,9
7927,8,7,9
7928,8,7,9
7929,8,7,9
7930,8,7,9
7931,8,7,9
7932,8,7,9
7933,8,7,9
7934,8,7,9
7935,8,7,9
7936,8,7,9
7937,8,7,9
7938,8,7,9
7939,8,7,9
7940,8,7,9
7941,8,7,9
7942,8,7,9
7943,8,7,9
7944,8,7,9
7945,8,7,9
7946,8,7,9
7947,8,7,9
7948,8,7,9
7949,8,7,9
7950,8,7,9
7951,8,7,9
7952,8,7,9
7953,8,7,9
7954,8,7,9
7955,8,7,9
7956,8,7,9
7957,8,7,9
7958,8,7,9
7959,8,7,9
7960,8,7,9
7961,8,7,9
7962,8,7,9
7963,8,7,9
7964,8,7,9
7965,8,7,9
7966,9,7,9
7967,8,7,9
7968,8,7,9
7969,8,7,9
7970,8,7,9
7971,8,7,9
7972,8,7,9
7973,8,7,9
7974,8,7,9
7975,8,7,9
7976,8,7,9
7977,8,7,9
7978,8,7,9
7979,8,7,9
7980,8,7,9
7981,8,7,9
7982,8,7,9
7983,8,7,9
7984,8,7,9
7985,8,7,9
7986,8,7,9
7987,8,7,9
7988,8,7,9
