,leiden_labels,desc_labels,ctec_ob_labels
7973,8,7,16
7974,8,7,16
7975,8,7,16
7976,8,7,16
7977,8,7,16
7978,8,7,16
7979,8,7,16
7980,8,7,16
7981,8,7,16
7982,8,7,16
7983,8,7,16
7984,8,7,16
7985,8,7,16
7986,8,7,16
7987,8,7,16
7988,8,7,16
7989,8,7,16
7990,8,7,16
7991,8,7,16
7992,8,7,16
7993,8,7,16
7994,8,7,16
7995,8,7,16
7996,8,7,16
7997,8,7,16
7998,8,7,16
7999,8,7,16
8000,8,7,16
8001,8,7,16
8002,8,7,16
8003,8,7,16
8004,8,7,16
8005,8,7,16
8006,8,7,16
8007,8,7,16
8008,8,7,16
8009,8,7,16
8010,8,7,16
8011,8,7,16
8012,8,7,16
8013,8,7,16
8014,8,7,16
8015,8,7,16
8016,8,7,16
8017,8,7,16
8018,8,7,16
8019,8,7,16
8020,8,7,16
8021,8,7,16
8022,8,7,16
8023,8,7,16
8024,8,7,16
8025,8,7,16
8026,8,7,16
8027,8,7,16
8028,8,7,16
8029,8,7,16
8030,8,7,16
8031,8,7,16
8032,8,7,16
8033,8,7,16
8034,8,7,16
8035,8,7,16
8036,8,7,16
8037,8,7,16
8038,8,7,16
8039,8,7,16
8040,8,7,16
8041,8,7,16
8042,8,7,16
8043,8,7,16
8044,8,7,16
8045,8,7,16
8046,8,7,16
8047,8,7,16
8048,8,7,16
8049,8,7,16
8050,8,7,16
8051,8,7,16
8053,8,7,16
8054,8,7,16
8055,8,7,16
8056,8,7,16
8057,8,7,16
8058,8,7,16
8059,8,7,16
8060,8,7,16
8061,8,7,16
8062,8,7,16
8063,8,7,16
8064,8,7,16
8065,8,7,16
8066,8,7,16
8067,8,7,16
8068,8,7,16
8069,8,7,16
8070,8,7,16
8071,8,7,16
8072,8,7,16
8073,8,7,16
8074,8,7,16
8075,8,7,16
8076,8,7,16
8077,8,7,16
8078,8,7,16
8079,8,7,16
8080,8,7,16
8081,8,7,16
8082,8,7,16
8083,8,7,16
8084,8,7,16
8085,8,7,16
8086,8,7,16
8088,8,7,16
8089,8,7,16
8090,8,7,16
8091,8,7,16
8092,8,7,16
8093,8,7,16
8094,8,7,16
8095,8,7,16
8096,8,7,16
8097,8,7,16
8098,8,7,16
8099,8,7,16
8100,8,7,16
8101,8,7,16
8102,8,7,16
8103,8,7,16
8104,8,7,16
8105,8,7,16
8106,8,7,16
8107,8,7,16
8108,8,7,16
8109,8,7,16
8110,8,7,16
8111,8,7,16
8112,8,7,16
8113,8,7,16
8114,8,7,16
8115,8,7,16
8116,8,7,16
8117,8,7,16
8118,8,7,16
8119,8,7,16
8120,8,7,16
8121,8,7,16
8122,8,7,16
8123,8,7,16
8124,8,7,16
8125,8,7,16
8126,8,7,16
8127,8,7,16
8128,8,7,16
8129,8,7,16
8130,8,7,16
8131,8,7,16
8132,8,7,16
8133,8,7,16
8134,8,7,16
8135,8,7,16
8136,8,7,16
8137,8,7,16
8138,8,7,16
8139,8,7,16
8140,8,7,16
8141,8,7,16
8142,8,7,16
8143,8,7,16
8144,8,7,16
8145,8,7,16
8146,8,7,16
8147,8,7,16
8148,8,7,16
8149,8,7,16
8150,8,7,16
8151,8,7,16
8152,8,7,16
8153,8,7,16
8154,8,7,16
8155,8,7,16
8156,8,7,16
8157,8,7,16
8158,8,7,16
8159,8,7,16
8160,8,7,16
8161,8,7,16
8162,8,7,16
8164,8,7,16
8165,8,7,16
8166,8,7,16
8167,8,7,16
8169,10,9,2
8170,10,9,2
8171,10,9,2
8172,10,9,2
8173,10,9,2
8174,10,9,2
8175,10,9,2
8176,10,9,2
8177,10,9,2
8178,10,9,2
8179,10,9,2
8180,10,9,2
8181,10,6,2
8182,10,9,2
8183,10,9,2
8184,10,9,2
8185,10,9,2
8186,10,9,2
8187,10,9,2
8188,12,12,4
8189,10,9,2
8190,10,9,2
8191,10,9,2
8192,10,9,2
8193,10,9,2
8194,10,9,2
8195,10,9,2
8196,10,9,2
8197,10,9,2
8198,10,9,2
8199,10,9,2
8200,10,9,2
8201,10,9,2
8202,10,9,2
8203,10,9,2
8204,10,9,2
8205,10,9,2
8206,10,9,2
8207,10,9,2
8208,10,9,2
8209,10,9,2
8210,10,6,2
8211,10,9,2
8212,10,9,2
8213,10,9,2
8214,10,9,2
8215,10,9,2
8216,10,9,2
8217,10,5,2
8218,10,9,2
8219,10,9,2
8220,10,9,2
8221,10,9,2
8222,10,9,2
8223,10,9,2
8224,10,9,2
8225,10,9,2
8226,10,9,2
8227,10,9,2
8228,10,9,2
8229,10,9,2
8230,10,9,2
8231,10,9,2
8232,10,9,2
8233,10,9,2
8234,10,9,2
8235,10,9,2
8236,10,9,2
8237,10,9,2
8238,10,9,2
8239,10,9,2
8240,10,9,2
8241,10,9,2
8242,10,9,2
8243,10,9,2
8244,10,9,2
8245,10,9,2
8246,10,9,2
8247,10,9,2
8248,10,9,2
8249,10,9,2
8250,10,9,2
8251,10,9,2
8252,10,9,2
8253,10,9,2
8254,10,9,2
8255,10,9,2
8256,10,9,2
8257,10,9,2
8258,10,9,2
8259,10,9,2
8260,10,9,2
8261,10,9,2
8262,10,9,2
8263,10,9,2
8264,10,9,2
8265,10,9,2
8266,10,9,2
8267,10,9,2
8268,10,9,2
8269,10,9,2
8270,10,9,2
8271,10,9,2
8272,7,9,15
8273,10,9,2
8274,10,9,2
8275,10,9,2
8276,10,9,2
8277,10,9,2
8278,10,9,2
8279,10,9,2
8280,15,10,7
8281,7,9,15
8282,10,9,2
8283,10,9,2
8284,10,9,2
8285,10,9,2
8286,10,9,2
8287,10,9,2
8288,10,9,2
8289,11,5,12
8290,4,5,12
8291,4,5,12
8292,4,5,12
8293,4,5,12
8294,4,5,12
8295,4,5,12
8296,4,5,12
8297,4,5,12
8298,4,0,12
8299,4,5,12
8300,4,5,12
8301,2,5,0
8302,4,5,12
8303,4,5,12
8304,4,5,12
8305,4,5,12
8306,12,12,4
8307,4,5,12
8308,6,5,12
8309,4,5,12
8310,4,5,12
8311,4,5,12
8312,4,5,12
8313,2,3,13
8314,4,5,12
8315,4,5,12
8316,4,5,12
8317,4,5,12
8318,4,5,12
8319,4,5,12
8320,4,5,12
8321,4,5,12
8322,11,5,12
8323,4,5,12
8324,4,9,12
8325,1,0,14
8326,0,0,14
8327,2,5,0
8328,4,0,12
8329,2,3,0
8330,2,5,12
8331,2,0,14
8332,4,5,12
8333,4,5,12
8334,4,5,12
8335,2,0,14
8336,6,0,14
8337,4,9,2
8338,4,5,12
8339,4,5,12
8340,10,9,2
8341,4,5,12
8342,4,5,12
8343,5,3,13
8344,4,5,12
8345,4,5,12
8346,12,12,4
8347,4,5,12
8348,4,5,12
8349,1,5,0
8350,4,5,12
8351,11,5,12
8352,4,5,12
8353,4,5,12
8354,4,5,12
8355,4,5,12
8356,4,5,12
8357,2,5,12
8358,10,9,2
8359,4,5,12
8360,4,5,12
8361,4,5,12
8362,4,5,12
8363,2,0,0
8364,11,5,3
8365,4,5,12
8366,4,5,12
8367,4,5,12
8368,6,5,12
8369,4,5,12
8370,4,5,12
8371,2,9,10
8372,4,5,12
8373,4,5,12
8374,4,5,12
8375,4,5,12
8376,4,5,12
8377,2,9,2
8378,4,5,12
8379,2,3,10
8380,4,5,12
8381,4,5,12
8382,4,5,12
8383,1,0,14
8384,0,2,0
8385,4,5,12
8386,2,0,14
8387,2,0,0
8388,2,0,14
8389,1,3,1
8390,4,5,12
8391,4,5,12
8392,4,5,12
8393,4,5,12
8394,4,9,2
8395,4,5,12
8396,4,5,12
8397,4,5,12
8398,4,5,12
8399,4,5,12
8400,11,5,12
8401,4,5,12
8402,4,5,12
8403,0,3,0
8404,4,5,12
8405,4,5,12
8406,2,0,0
8407,4,5,12
8408,4,5,12
8409,11,5,3
8410,4,5,12
8411,4,5,12
8412,4,5,12
8413,2,5,12
8414,4,5,12
8415,4,5,12
8416,4,5,12
8417,0,0,0
8418,11,5,12
8419,4,5,12
8420,0,0,0
8421,4,5,12
8422,4,5,12
8423,11,9,12
8424,2,0,14
8425,4,5,12
8426,4,5,12
8427,4,5,12
8428,4,5,12
8429,4,5,12
8430,4,5,12
8431,4,5,12
8432,4,5,12
8433,2,0,14
8434,4,0,12
8435,4,5,12
8436,0,0,14
8437,4,5,12
8438,10,1,2
8439,4,5,12
8440,4,5,12
8441,4,5,12
8442,11,5,12
8443,7,6,15
8444,8,7,16
8445,7,6,15
8446,7,6,15
8447,7,6,15
8448,7,6,15
8449,7,6,15
8450,7,9,15
8451,7,6,15
8452,7,6,15
8453,7,6,15
8454,7,6,15
8455,7,6,15
8456,7,6,15
8457,11,9,2
8458,4,5,12
8459,7,6,15
8460,7,6,15
8461,4,9,2
8462,7,6,15
8463,7,6,15
8464,11,0,3
8465,11,9,2
8466,7,6,15
8467,1,6,15
8468,7,6,15
8469,7,6,15
8470,7,6,15
8471,4,5,12
8472,11,0,3
8473,7,6,15
8474,7,6,15
8475,7,6,15
8476,7,6,15
8477,7,6,15
8478,11,9,12
8479,11,5,12
8480,7,6,15
8481,11,5,12
8482,1,0,14
8483,8,6,16
8484,11,6,3
8485,7,6,15
8486,7,6,15
8487,7,6,15
8488,7,6,15
8489,7,6,15
8490,7,6,15
8491,7,6,15
8492,1,0,14
8493,4,5,12
8494,11,5,3
8495,1,3,1
8496,7,6,15
8497,4,5,12
8498,1,5,12
8499,7,6,15
8500,1,1,0
8501,4,5,12
8502,7,6,15
8503,7,6,15
8504,7,6,15
8505,1,1,0
8506,11,5,12
8507,7,6,15
8508,11,5,12
8509,7,6,15
8510,4,5,12
8511,11,5,12
8512,11,5,12
8513,7,6,15
8514,11,5,12
8515,7,6,15
8516,7,6,15
8517,7,6,15
8518,4,9,2
8519,2,0,14
8520,11,5,12
8521,1,3,1
8522,7,6,15
8523,7,6,15
8524,7,6,15
8525,7,6,15
8526,7,6,15
8527,1,3,0
8528,7,6,15
8529,7,6,15
8530,11,5,12
8531,11,5,12
8532,7,6,15
8533,7,6,15
8534,11,6,12
8535,7,6,15
8536,11,0,12
8537,11,5,12
8538,11,9,2
8539,2,5,12
8540,4,5,12
8541,7,6,15
8542,7,6,15
8543,7,6,15
8544,7,6,15
8545,7,6,15
8546,11,5,12
8547,11,5,12
8548,11,5,12
8549,7,6,15
8550,1,5,12
8551,4,5,12
8552,7,6,15
8553,7,6,15
8554,11,0,12
8555,11,3,12
8556,7,6,15
8557,7,6,15
8558,7,6,15
8559,7,6,15
8560,8,7,16
8561,11,5,12
8562,7,6,15
8563,7,6,15
8564,11,5,3
8565,7,6,15
8566,6,0,0
8567,7,6,15
8568,7,6,15
8569,7,6,15
8570,7,6,15
8571,4,5,12
8572,7,9,15
8573,7,6,15
8574,7,6,15
8575,4,3,12
8576,11,5,12
8577,4,5,12
8578,7,6,15
8579,7,6,15
8580,7,6,15
8581,7,6,15
8582,7,6,15
8583,7,6,15
8584,7,6,15
8585,10,6,2
8586,4,5,12
8587,7,6,15
8588,11,5,3
8589,7,6,15
8590,7,6,15
8591,7,6,15
8592,7,6,15
8593,7,6,15
8594,7,6,15
8595,7,6,15
8596,4,5,12
8597,11,0,12
8598,4,5,12
8599,1,6,15
8600,4,5,12
8601,1,5,12
8602,7,6,15
8603,0,5,12
8604,7,6,15
8605,10,9,2
8606,7,6,15
8607,7,6,15
8608,8,7,16
8609,10,9,2
8610,7,6,15
8611,7,6,15
8612,7,6,15
8613,7,6,15
8614,7,6,15
8615,4,5,12
8616,7,6,15
8617,7,9,15
8618,7,6,15
8619,11,0,12
8620,7,6,15
8621,11,5,12
8622,7,6,15
8623,7,6,15
8624,7,6,15
8625,1,9,2
8626,3,4,11
8627,7,6,15
8628,11,0,12
8629,11,9,12
8630,7,6,15
8631,1,9,2
8632,7,6,15
8633,4,5,12
8634,7,6,15
8635,7,6,15
8636,11,0,12
8637,10,9,2
8638,7,9,15
8639,7,6,15
8640,7,6,15
8641,7,6,15
8642,11,5,12
8643,7,6,15
8644,11,0,12
8645,7,6,15
8646,11,5,3
8647,7,6,15
8648,7,6,15
8649,7,6,15
8650,4,5,12
8651,2,0,0
8652,11,0,12
8653,1,5,12
8654,7,6,15
8655,0,5,12
8656,11,0,3
8657,7,6,15
8658,11,0,3
8659,7,6,15
8660,7,6,15
8661,7,6,15
8662,7,6,15
8663,7,6,15
8664,11,5,12
8665,7,6,15
8666,11,0,12
8667,7,6,15
8668,4,6,12
8669,11,0,12
8670,1,6,15
8671,5,3,13
8672,4,5,12
8673,4,5,12
8674,7,6,15
8675,7,6,15
8676,7,6,15
8677,11,6,15
8678,14,13,6
8679,14,13,6
8680,14,13,6
8681,14,13,6
8682,14,13,6
8683,14,13,6
8684,12,12,4
8685,6,13,6
8686,14,13,6
8687,14,13,6
8688,14,10,6
8689,14,13,6
8690,14,13,6
8691,14,13,6
8692,14,13,6
8693,14,13,6
8694,14,13,6
8695,14,13,6
8696,14,13,6
8697,14,13,6
8698,14,13,6
8699,14,13,6
8700,14,13,6
8701,14,13,6
8702,14,13,6
8703,14,13,6
8704,14,13,6
8705,14,13,6
8706,14,13,6
8707,14,13,6
8708,14,13,6
8709,14,13,6
8710,14,13,6
8711,14,13,6
8712,14,13,6
8713,14,13,6
8714,14,13,6
8715,14,13,6
8716,14,13,6
8717,14,13,6
8718,14,13,6
8719,14,13,6
8720,14,13,6
8721,14,13,6
8722,14,13,6
8723,14,13,6
8724,14,13,6
8725,14,13,6
8726,14,13,6
8727,14,13,6
8728,14,13,6
8729,14,13,6
8730,14,13,6
8731,14,13,6
8732,14,13,6
8733,14,13,6
8734,14,13,6
8735,14,13,6
8736,14,13,6
8737,14,13,6
8738,14,13,6
8739,14,13,6
8740,14,13,6
8741,14,13,6
8742,14,13,6
8743,14,13,6
8744,14,13,6
8745,14,13,6
8746,14,13,6
8747,14,13,6
8748,14,13,6
8749,14,13,6
8750,14,13,6
8751,0,1,0
8752,11,1,12
8753,0,2,0
8754,0,0,0
8755,0,2,0
8756,0,2,0
8757,1,5,0
8758,0,2,0
8759,2,3,13
8760,0,1,0
8761,0,2,0
8762,0,2,0
8763,0,2,0
8764,0,2,0
8765,2,0,14
8766,1,0,0
8767,0,2,0
8768,0,2,0
8769,0,2,0
8770,11,1,12
8771,0,2,0
8772,1,2,0
8773,1,2,0
8774,1,1,0
8775,11,1,12
8776,14,1,6
8777,0,1,0
8778,0,0,0
8779,16,3,8
8780,16,3,8
8781,16,3,13
8782,16,3,8
8783,16,3,13
8784,16,3,13
8785,16,3,8
8786,16,3,8
8787,2,3,13
8788,16,3,13
8789,16,3,13
8790,16,3,8
8791,16,3,13
8792,16,3,13
8793,16,3,13
8794,16,3,13
8795,16,3,8
8796,16,3,8
8797,3,4,11
8798,16,3,8
8799,16,3,13
8800,16,3,13
8801,8,7,16
8802,16,3,8
8803,16,3,8
8804,16,3,13
8805,16,3,8
8806,5,3,13
8807,5,3,13
8808,16,3,13
8809,16,3,8
8810,16,3,8
8811,16,3,13
8812,16,3,13
8813,16,3,8
8814,16,3,13
8815,2,3,13
8816,16,3,13
8817,9,11,17
8818,9,11,17
8819,9,11,17
8820,9,11,17
8821,9,11,17
8822,9,11,17
8823,9,11,17
8824,9,11,17
8825,9,11,17
8826,9,11,17
8827,9,11,17
8828,9,11,17
8829,9,11,17
8830,9,11,17
8831,9,11,17
8832,9,11,17
8833,9,11,17
8834,9,11,17
8835,9,11,17
8836,9,11,17
8837,9,11,17
8838,9,11,17
8839,9,11,17
8840,9,11,17
8841,9,11,17
8842,9,11,17
8843,9,11,17
8844,9,11,17
8845,9,11,17
8846,9,11,17
8847,9,11,17
8848,9,11,17
8849,9,11,17
8850,9,11,17
8851,9,11,17
8852,9,11,17
8853,9,11,17
8854,9,11,17
8855,9,11,17
8856,9,11,17
8857,9,11,17
8858,9,11,17
8859,9,11,17
8860,9,11,17
8861,9,11,17
8862,9,11,17
8863,9,11,17
8864,9,11,17
8865,9,11,17
8866,9,11,17
8867,9,11,17
8868,9,11,17
8869,9,11,17
8870,9,11,17
8871,9,11,17
8872,9,11,17
8873,9,11,17
8874,9,11,17
8875,9,11,17
8876,9,11,17
8877,9,11,17
8878,9,11,17
8879,9,13,17
8880,9,11,17
8881,9,11,17
8882,9,11,17
8883,9,11,17
8884,9,11,17
8885,9,11,17
8886,9,11,17
8887,9,11,17
8888,9,11,17
8890,9,11,17
8892,9,11,17
8893,9,11,17
8894,9,11,17
8895,9,11,17
8896,9,11,17
8897,9,11,17
8898,9,11,17
8899,9,11,17
8900,9,11,17
8901,9,11,17
8902,9,11,17
8903,9,11,17
8905,9,11,17
8906,9,11,17
8907,9,11,17
8908,9,11,17
8910,9,11,17
8911,9,11,17
8912,9,11,17
8913,9,11,17
8914,9,11,17
8915,9,11,17
8916,2,1,0
8917,2,2,10
8918,2,2,0
8919,2,2,0
8920,2,2,0
8921,2,2,0
8922,2,2,0
8923,1,0,0
8924,2,2,0
8925,1,1,0
8926,0,2,0
8927,2,2,0
8928,2,2,0
8929,2,2,0
8930,2,2,0
8931,0,2,0
8932,2,2,0
8933,1,2,0
8934,2,2,0
8935,2,2,0
8936,2,1,0
8937,2,2,0
8938,2,0,14
8939,2,2,0
8940,2,2,0
8941,2,1,0
8942,2,2,0
8943,1,0,14
8944,2,2,0
8945,2,2,0
8946,2,0,0
8947,2,2,10
8948,2,2,0
8949,5,3,13
8950,2,3,13
8951,0,2,0
8952,16,3,8
8953,2,1,0
8954,2,3,0
8955,2,2,0
8956,5,3,13
8957,0,1,0
8958,2,2,0
8959,0,2,0
8960,2,1,0
8961,16,3,8
8962,0,1,0
8963,0,1,0
8964,8,7,16
8965,4,5,12
8966,1,2,1
8967,1,2,1
8968,5,3,13
8969,2,0,0
8970,2,1,0
8971,0,2,0
8972,0,1,0
8973,16,3,8
8974,2,2,0
8975,16,3,8
8976,0,1,0
8977,1,2,0
8978,0,2,0
8979,1,2,0
8980,0,1,0
8981,1,2,0
8982,1,1,0
8983,1,3,13
8984,1,0,14
8985,1,1,0
8986,16,3,8
8987,0,2,0
8988,1,2,0
8989,1,1,1
8990,4,5,12
8991,4,5,12
8992,4,5,12
8993,4,5,12
8994,4,5,12
8995,4,5,12
8996,4,5,12
8997,4,5,12
8998,4,5,12
8999,14,5,6
9000,4,5,12
9001,4,5,12
9002,2,5,12
9003,4,5,12
9004,2,5,0
9005,3,4,11
9006,4,5,12
9007,3,4,11
9008,4,5,12
9009,4,5,12
9010,4,5,12
9011,12,5,4
9012,4,5,12
9013,4,5,12
9014,4,5,12
9015,4,5,12
9016,4,5,12
9017,4,5,12
9018,4,5,12
9019,4,5,12
9020,8,5,16
9021,4,5,12
9022,4,5,12
9023,4,5,12
9024,4,5,12
9025,4,5,12
9026,4,5,12
9027,4,5,12
9028,4,5,12
9029,4,5,12
9030,4,5,12
9031,4,5,12
9032,4,5,12
9033,11,5,12
9034,4,5,12
9035,4,5,12
9036,4,5,12
9037,4,5,12
9038,4,5,12
9039,2,5,0
9040,4,5,12
9041,2,3,13
9042,4,5,12
9043,4,5,12
9044,4,5,12
9045,4,5,12
9046,4,5,12
9047,4,5,12
9048,4,5,12
9049,4,5,12
9050,1,0,14
9051,1,5,0
9052,4,5,12
9053,4,5,12
9054,4,5,12
9055,1,0,14
9056,4,5,12
9057,4,0,12
9058,4,5,12
9059,4,5,12
9060,4,5,12
9061,4,5,12
9062,4,5,12
9063,4,5,12
9064,3,4,11
9065,4,5,12
9066,13,5,5
9067,2,5,12
9068,4,5,12
9069,2,5,12
9070,4,5,12
9071,11,5,12
9072,4,5,12
9073,4,5,12
9074,4,5,12
9075,4,5,12
9076,4,5,12
9077,4,5,12
9078,4,5,12
9079,0,1,0
9080,0,0,0
9081,2,2,0
9082,0,2,0
9083,0,1,0
9084,1,2,1
9085,2,1,0
9086,1,2,0
9087,2,2,0
9088,0,2,0
9089,0,1,0
9090,2,2,0
9091,0,2,0
9092,1,0,0
9093,4,5,12
9094,1,2,0
9095,0,2,0
9096,0,1,0
9097,1,1,0
9098,0,2,0
9099,2,0,0
9100,8,7,16
9101,2,2,0
9102,0,2,0
9103,1,2,0
9104,2,1,0
9105,0,1,0
9106,11,1,12
9107,0,1,0
9108,3,8,11
9109,0,2,0
9110,5,0,0
9111,1,2,0
9112,1,3,0
9113,1,1,0
9114,2,3,13
9115,1,1,0
9116,2,3,13
9117,2,0,0
9118,4,5,12
9119,0,2,0
9120,2,1,0
9121,0,1,0
9122,0,0,14
9123,5,3,13
9124,1,1,0
9125,2,1,0
9126,0,1,0
9127,0,0,0
9128,0,1,0
9129,5,3,13
9130,2,1,0
9131,2,1,0
9132,2,1,0
9133,2,0,0
9134,2,1,0
9135,13,10,5
9136,5,3,13
9137,1,0,0
9138,0,5,12
9139,8,7,16
9140,1,2,0
9141,0,1,0
9142,6,0,0
9143,0,2,0
9144,8,7,16
9145,2,2,0
9146,6,1,0
9147,2,1,0
9148,1,2,0
9149,5,3,13
9150,5,3,13
9151,0,2,0
9152,2,2,0
9153,0,1,0
9154,2,0,0
9155,1,0,0
9156,11,1,12
9157,1,2,0
9158,0,2,0
9159,5,3,13
9160,2,2,10
9161,1,1,0
9162,2,1,10
9163,5,3,13
9164,0,5,0
9165,1,2,1
9166,1,1,0
9167,1,2,0
9168,2,0,0
9169,8,7,16
9170,2,3,0
9171,5,3,13
9172,0,2,0
9173,2,0,14
9174,2,2,0
9175,12,12,4
9176,1,2,0
9177,2,0,0
9178,2,0,0
9179,2,3,13
9180,0,1,0
9181,1,2,0
9182,0,2,0
9183,2,2,0
9184,2,2,0
9185,0,2,0
9186,1,1,0
9187,3,4,11
9188,5,3,13
9189,2,0,0
9190,1,0,0
9191,0,2,0
9192,0,2,0
9193,2,1,0
9194,2,2,0
9195,2,2,0
9196,0,1,0
9197,2,5,12
9198,5,3,13
9199,3,4,11
9200,14,13,6
9201,0,1,0
9202,0,0,0
9203,2,2,0
9204,0,2,0
9205,2,1,0
9206,2,3,0
9207,2,2,0
9208,0,1,0
9209,2,0,0
9210,2,0,0
9211,2,0,10
9212,1,2,0
9213,2,3,0
9214,2,2,0
9215,1,1,0
9216,1,2,0
9217,2,2,10
9218,2,2,0
9219,1,1,0
9220,9,1,17
9221,4,5,12
9222,1,2,0
9223,1,2,1
9224,2,2,0
9225,2,3,0
9226,0,2,0
9227,2,1,0
9228,1,2,0
9229,0,2,0
9230,1,1,0
9231,4,5,12
9232,1,2,0
9233,1,2,0
9234,0,2,0
9235,5,3,13
9236,1,2,0
9237,0,2,0
9238,2,2,0
9239,3,4,11
9240,1,1,0
9241,3,4,11
9242,3,4,11
9243,3,4,11
9244,3,4,11
9245,3,4,11
9246,3,4,11
9247,3,4,11
9248,3,4,11
9249,3,4,11
9250,3,4,11
9251,3,4,11
9252,3,4,11
9253,3,4,11
9254,3,4,11
9255,3,4,11
9256,3,4,11
9257,3,4,11
9258,3,4,11
9259,3,4,11
9260,3,4,11
9261,3,4,11
9262,3,4,11
9263,3,4,11
9264,3,4,11
9265,3,4,11
9266,3,4,11
9267,3,4,11
9268,3,4,11
9269,3,4,11
9270,3,4,11
9271,3,4,11
9272,3,4,11
9273,3,4,11
9274,3,4,11
9275,3,4,11
9276,3,4,11
9277,3,4,11
9278,3,4,11
9279,3,4,11
9280,3,4,11
9281,3,4,11
9282,3,4,11
9283,3,4,11
9284,3,4,11
9285,3,4,11
9286,3,4,11
9287,3,4,11
9288,3,4,11
9289,3,4,11
9290,3,4,11
9291,3,4,11
9292,3,4,11
9293,3,4,11
9294,3,4,11
9295,3,4,11
9296,3,4,11
9297,3,4,11
9298,3,4,11
9299,3,4,11
9300,3,4,11
9301,3,4,11
9302,3,4,11
9303,3,4,11
9304,3,4,11
9305,3,4,11
9306,3,4,11
9307,3,4,11
9308,3,4,11
9309,8,4,16
9310,3,4,11
9311,3,4,11
9312,3,4,11
9313,3,4,11
9314,3,4,11
9315,3,4,11
9316,3,4,11
9317,3,4,11
9318,3,4,11
9319,3,4,11
9320,3,4,11
9321,3,4,11
9322,3,4,11
9323,3,4,11
9324,3,4,11
9325,3,4,11
9326,3,4,11
9327,3,4,11
9328,3,4,11
9329,3,4,11
9330,3,4,11
9331,3,4,11
9332,3,4,11
9333,3,4,11
9334,3,4,11
9335,3,4,11
9336,3,4,11
9337,3,4,11
9338,3,4,11
9339,3,4,11
9340,3,4,11
9341,3,4,11
9342,3,4,11
9343,3,4,11
9344,3,4,11
9345,3,4,11
9346,3,4,11
9347,3,4,11
9348,3,4,11
9349,3,4,11
9350,3,4,11
9351,3,4,11
9352,3,4,11
9353,3,4,11
9354,3,4,11
9355,3,4,11
9356,3,4,11
9357,3,4,11
9358,3,4,11
9359,3,4,11
9360,3,4,11
9361,8,7,16
9362,7,6,15
9363,10,9,2
9364,7,6,15
9365,0,2,0
9366,11,6,15
9367,0,2,0
9368,4,5,12
9369,8,7,16
9370,0,2,0
9371,1,2,0
9372,1,1,0
9373,0,1,0
9374,3,4,11
9375,0,2,0
9376,1,1,0
9377,3,4,11
9378,11,5,12
9379,1,1,0
9380,1,2,0
9381,0,2,0
9382,6,0,0
9383,3,4,11
9384,1,0,0
9385,1,1,1
9386,0,1,0
9387,1,1,0
9388,2,2,0
9389,2,3,13
9390,0,2,0
9391,7,6,15
9392,0,0,0
9393,1,2,0
9394,12,12,4
9395,0,5,0
9396,1,2,0
9397,1,0,14
9398,0,2,0
9399,1,1,0
9400,1,2,0
9401,1,2,0
9402,1,0,0
9403,12,1,4
9404,1,0,14
9405,8,7,16
9406,7,0,15
9407,3,10,11
9408,8,7,16
9409,0,2,0
9410,2,3,10
9411,1,2,0
9412,1,2,0
9413,11,6,12
9414,1,2,0
9415,0,2,0
9416,7,6,15
9417,1,2,0
9418,1,1,0
9419,4,5,12
9420,1,1,0
9421,1,2,0
9422,1,0,0
9423,1,1,0
9424,0,2,0
9425,1,0,14
9426,1,1,0
9427,2,1,0
9428,1,1,0
9429,1,3,1
9430,7,0,15
9431,12,12,4
9432,0,2,0
9433,7,6,15
9434,1,6,15
9435,1,2,0
9436,2,0,0
9437,2,2,0
9438,1,3,13
9439,1,1,0
9440,0,1,0
9441,1,0,14
9442,1,2,0
9443,2,0,0
9444,1,3,13
9445,14,13,6
9446,10,9,2
9447,1,3,13
9448,0,1,0
9449,1,2,0
9450,8,7,16
9451,1,1,1
9452,2,2,0
9453,1,2,0
9454,0,2,0
9455,0,2,0
9456,5,13,6
9457,1,0,14
9458,1,1,0
9459,2,0,0
9460,11,1,12
9461,1,1,0
9462,12,5,4
9463,8,7,16
9464,1,1,0
9465,0,2,0
9466,0,2,0
9467,1,1,0
9468,0,2,0
9469,8,7,16
9470,0,2,0
9471,1,0,0
9472,16,3,13
9473,2,3,0
9474,5,3,13
9475,2,3,0
9476,5,3,13
9477,5,3,13
9478,5,3,13
9479,5,3,13
9480,5,3,13
9481,5,3,13
9482,5,3,13
9483,5,3,13
9484,5,3,13
9485,5,3,13
9486,1,3,0
9487,1,2,0
9488,1,2,0
9489,5,3,13
9490,1,3,0
9491,5,3,13
9492,5,3,13
9493,1,0,0
9494,5,3,13
9495,1,3,0
9496,5,3,13
9497,5,3,13
9498,5,3,13
9499,5,3,13
9500,5,3,13
9501,5,3,13
9502,1,0,0
9503,2,2,0
9504,5,3,13
9505,1,3,0
9506,5,3,13
9507,1,3,13
9508,5,3,13
9509,5,3,13
9510,5,3,13
9511,5,3,13
9512,1,3,0
9513,5,3,13
9514,5,3,13
9515,5,3,13
9516,5,3,13
9517,5,3,13
9518,1,1,0
9519,7,6,15
9520,10,9,2
9521,10,9,2
9522,2,5,12
9523,7,6,15
9524,7,6,15
9525,7,6,15
9526,7,6,15
9527,1,5,12
9528,2,3,13
9529,7,6,15
9530,7,6,15
9531,2,3,13
9532,7,9,15
